id_calle;flujo;;;Rangos;;Numero calles
2864;185;;;;;
2865;162;;;;;
2866;284;;;;;
2867;89;;;;;
2868;73;;;;;
2869;52;;;;;
2870;149;;;;;
2871;103;;;;;
2872;48;;;;;
2873;10;;;;;
2874;38;;;;;
2875;30;;;;;
2876;38;;;;;
2877;308;;;;;
2878;16;;;;;
2879;5;;;;;
2880;112;;;;;
2881;158;;;;;
2882;55;;;;;
2883;172;;;;;
2884;9;;;;;
2885;454;;;;;
2886;263;;;;;
2887;427;;;;;
2888;328;;;;;
2889;173;;;;;
2890;88;;;;;
2891;68;;;;;
2892;46;;;;;
2893;16;;;;;
2894;8;;;;;
2895;336;;;;;
2896;3;;;;;
2897;3;;;;;
2898;5;;;;;
2899;14;;;;;
2900;9;;;;;
2901;162;;;;;
2902;162;;;;;
2903;160;;;;;
2904;48;;;;;
2905;152;;;;;
2906;1;;;;;
2907;709;;;;;
2908;496;;;;;
2909;651;;;;;
2910;1;;;;;
2911;426;;;;;
2912;270;;;;;
2913;91;;;;;
2914;25;;;;;
2915;109;;;;;
2916;173;;;;;
2917;44;;;;;
2918;73;;;;;
2919;21;;;;;
2920;295;;;;;
2921;16;;;;;
2922;21;;;;;
2923;819;;;;;
2924;5;;;;;
2925;17;;;;;
2926;2;;;;;
2927;171;;;;;
2928;139;;;;;
2929;125;;;;;
2930;159;;;;;
2931;25;;;;;
2932;19;;;;;
2933;5;;;;;
2934;72;;;;;
2935;120;;;;;
2936;136;;;;;
2937;130;;;;;
2938;64;;;;;
2939;201;;;;;
2940;276;;;;;
2941;24;;;;;
2942;346;;;;;
2943;64;;;;;
2944;40;;;;;
2945;1;;;;;
2946;129;;;;;
2947;387;;;;;
2948;387;;;;;
2949;387;;;;;
2950;7;;;;;
2951;25;;;;;
2952;770;;;;;
2953;10;;;;;
2954;43;;;;;
2955;28;;;;;
2956;7;;;;;
2957;10;;;;;
2958;9;;;;;
2959;878;;;;;
2960;19;;;;;
2961;734;;;;;
2962;13;;;;;
2963;115;;;;;
2964;598;;;;;
2965;97;;;;;
2966;696;;;;;
2967;604;;;;;
2968;55;;;;;
2969;561;;;;;
2970;167;;;;;
2971;443;;;;;
2972;111;;;;;
2973;155;;;;;
2974;376;;;;;
2975;119;;;;;
2976;62;;;;;
2977;87;;;;;
2978;390;;;;;
2979;310;;;;;
2980;16;;;;;
2981;11;;;;;
2982;347;;;;;
2983;88;;;;;
2984;97;;;;;
2985;189;;;;;
2986;256;;;;;
2987;1178;;;;;
2988;206;;;;;
2989;155;;;;;
2990;946;;;;;
2991;150;;;;;
2992;175;;;;;
2993;797;;;;;
2994;390;;;;;
2995;10;;;;;
2996;400;;;;;
2997;77;;;;;
2998;225;;;;;
2999;173;;;;;
3000;7;;;;;
3001;120;;;;;
3002;163;;;;;
3003;152;;;;;
3004;2;;;;;
3005;35;;;;;
3006;3;;;;;
3007;189;;;;;
3008;15;;;;;
3009;55;;;;;
3010;161;;;;;
3011;195;;;;;
3012;4;;;;;
3013;4086;;;;;
3014;44;;;;;
3015;3787;;;;;
3016;412;;;;;
3017;5;;;;;
3018;3234;;;;;
3019;5;;;;;
3020;18;;;;;
3021;6;;;;;
3022;357;;;;;
3023;335;;;;;
3024;997;;;;;
3025;892;;;;;
3026;959;;;;;
3027;1124;;;;;
3028;21;;;;;
3029;12;;;;;
3030;248;;;;;
3031;239;;;;;
3032;10;;;;;
3033;219;;;;;
3034;763;;;;;
3035;1;;;;;
3036;3953;;;;;
3037;202;;;;;
3038;61;;;;;
3039;23;;;;;
3040;37;;;;;
3041;137;;;;;
3042;814;;;;;
3043;3077;;;;;
3044;11;;;;;
3045;44;;;;;
3046;14;;;;;
3047;321;;;;;
3048;321;;;;;
3049;44;;;;;
3050;341;;;;;
3051;5;;;;;
3052;2996;;;;;
3053;7;;;;;
3054;11;;;;;
3055;23;;;;;
3056;591;;;;;
3057;234;;;;;
3058;2059;;;;;
3059;66;;;;;
3060;590;;;;;
3061;524;;;;;
3062;1535;;;;;
3063;574;;;;;
3064;62;;;;;
3065;1493;;;;;
3066;770;;;;;
3067;1228;;;;;
3068;548;;;;;
3069;12;;;;;
3070;16;;;;;
3071;12;;;;;
3072;7;;;;;
3073;188;;;;;
3074;2;;;;;
3075;188;;;;;
3076;186;;;;;
3077;166;;;;;
3078;79;;;;;
3079;22;;;;;
3080;189;;;;;
3081;1337;;;;;
3082;1579;;;;;
3083;1;;;;;
3084;2;;;;;
3085;588;;;;;
3086;2;;;;;
3087;483;;;;;
3088;362;;;;;
3089;894;;;;;
3090;4;;;;;
3091;71;;;;;
3092;1255;;;;;
3093;5;;;;;
3094;35;;;;;
3095;1080;;;;;
3096;1005;;;;;
3097;794;;;;;
3098;154;;;;;
3099;181;;;;;
3100;10;;;;;
3101;682;;;;;
3102;19;;;;;
3103;184;;;;;
3104;44;;;;;
3105;780;;;;;
3106;9;;;;;
3107;516;;;;;
3108;104;;;;;
3109;107;;;;;
3110;141;;;;;
3111;5179;;;;;
3112;139;;;;;
3113;571;;;;;
3114;104;;;;;
3115;181;;;;;
3116;6;;;;;
3117;4843;;;;;
3118;77;;;;;
3119;193;;;;;
3120;48;;;;;
3121;41;;;;;
3122;246;;;;;
3123;1943;;;;;
3124;399;;;;;
3125;25;;;;;
3126;92;;;;;
3127;4;;;;;
3128;39;;;;;
3129;4209;;;;;
3130;598;;;;;
3131;1009;;;;;
3132;655;;;;;
3133;1023;;;;;
3134;4;;;;;
3135;4;;;;;
3136;42;;;;;
3137;4;;;;;
3138;5329;;;;;
3139;22;;;;;
3140;41;;;;;
3141;51;;;;;
3142;45;;;;;
3143;8;;;;;
3144;3;;;;;
3145;0;;;;;
3146;1004;;;;;
3147;15;;;;;
3148;2;;;;;
3149;22;;;;;
3150;992;;;;;
3151;970;;;;;
3152;2125;;;;;
3153;1308;;;;;
3154;1218;;;;;
3155;1202;;;;;
3156;1197;;;;;
3157;52;;;;;
3158;76;;;;;
3159;1083;;;;;
3160;13;;;;;
3161;76;;;;;
3162;68;;;;;
3163;26;;;;;
3164;1148;;;;;
3165;615;;;;;
3166;1098;;;;;
3167;75;;;;;
3168;7;;;;;
3169;196;;;;;
3170;19;;;;;
3171;4;;;;;
3172;7;;;;;
3173;6;;;;;
3174;29;;;;;
3175;2;;;;;
3176;23;;;;;
3177;29;;;;;
3178;44;;;;;
3179;209;;;;;
3180;175;;;;;
3181;139;;;;;
3182;67;;;;;
3183;136;;;;;
3184;89;;;;;
3185;89;;;;;
3186;42;;;;;
3187;917;;;;;
3188;1008;;;;;
3189;985;;;;;
3190;971;;;;;
3191;374;;;;;
3192;358;;;;;
3193;10;;;;;
3194;962;;;;;
3195;45;;;;;
3196;15;;;;;
3197;3;;;;;
3198;9;;;;;
3199;113;;;;;
3200;7;;;;;
3201;67;;;;;
3202;106;;;;;
3203;33;;;;;
3204;106;;;;;
3205;24;;;;;
3206;3;;;;;
3207;16;;;;;
3208;3;;;;;
3209;60;;;;;
3210;67;;;;;
3211;124;;;;;
3212;210;;;;;
3213;22;;;;;
3214;33;;;;;
3215;13;;;;;
3216;39;;;;;
3217;6;;;;;
3218;3;;;;;
3219;61;;;;;
3220;40;;;;;
3221;15;;;;;
3222;65;;;;;
3223;28;;;;;
3224;10;;;;;
3225;33;;;;;
3226;54;;;;;
3227;8;;;;;
3228;1494;;;;;
3229;1;;;;;
3230;4;;;;;
3231;1189;;;;;
3232;4;;;;;
3233;72;;;;;
3234;7;;;;;
3235;17;;;;;
3236;1;;;;;
3237;42;;;;;
3238;3;;;;;
3239;2;;;;;
3240;56;;;;;
3241;98;;;;;
3242;1469;;;;;
3243;49;;;;;
3244;19;;;;;
3245;63;;;;;
3246;1532;;;;;
3247;2696;;;;;
3248;104;;;;;
3249;40;;;;;
3250;1;;;;;
3251;379;;;;;
3252;20;;;;;
3253;31;;;;;
3254;38;;;;;
3255;279;;;;;
3256;284;;;;;
3257;106;;;;;
3258;42;;;;;
3259;281;;;;;
3260;21;;;;;
3261;11;;;;;
3262;101;;;;;
3263;39;;;;;
3264;142;;;;;
3265;5;;;;;
3266;32;;;;;
3267;37;;;;;
3268;5;;;;;
3269;37;;;;;
3270;184;;;;;
3271;51;;;;;
3272;97;;;;;
3273;52;;;;;
3274;0;;;;;
3275;165;;;;;
3276;104;;;;;
3277;122;;;;;
3278;127;;;;;
3279;31;;;;;
3280;16;;;;;
3281;13;;;;;
3282;8;;;;;
3283;6;;;;;
3284;299;;;;;
3285;20;;;;;
3286;1;;;;;
3287;63;;;;;
3288;43;;;;;
3289;14;;;;;
3290;1;;;;;
3291;2;;;;;
3292;94;;;;;
3293;20;;;;;
3294;12;;;;;
3295;18;;;;;
3296;22;;;;;
3297;54;;;;;
3298;8;;;;;
3299;9;;;;;
3300;112;;;;;
3301;1;;;;;
3302;1860;;;;;
3303;1524;;;;;
3304;20;;;;;
3305;275;;;;;
3306;2;;;;;
3307;1;;;;;
3308;137;;;;;
3309;1;;;;;
3310;1530;;;;;
3311;22;;;;;
3312;11;;;;;
3313;97;;;;;
3314;145;;;;;
3315;2632;;;;;
3316;2;;;;;
3317;2033;;;;;
3318;30;;;;;
3319;1524;;;;;
3320;2729;;;;;
3321;42;;;;;
3322;9;;;;;
3323;2078;;;;;
3324;2720;;;;;
3325;1557;;;;;
3326;41;;;;;
3327;1518;;;;;
3328;674;;;;;
3329;160;;;;;
3330;21;;;;;
3331;651;;;;;
3332;511;;;;;
3333;41;;;;;
3334;7;;;;;
3335;511;;;;;
3336;163;;;;;
3337;13;;;;;
3338;482;;;;;
3339;1;;;;;
3340;405;;;;;
3341;17;;;;;
3342;15;;;;;
3343;380;;;;;
3344;18;;;;;
3345;72;;;;;
3346;289;;;;;
3347;50;;;;;
3348;9;;;;;
3349;285;;;;;
3350;74;;;;;
3351;190;;;;;
3352;77;;;;;
3353;23;;;;;
3354;390;;;;;
3355;2;;;;;
3356;11;;;;;
3357;208;;;;;
3358;20;;;;;
3359;10;;;;;
3360;70;;;;;
3361;22;;;;;
3362;4;;;;;
3363;412;;;;;
3364;248;;;;;
3365;178;;;;;
3366;13;;;;;
3367;44;;;;;
3368;143;;;;;
3369;76;;;;;
3370;3;;;;;
3371;91;;;;;
3372;4;;;;;
3373;2;;;;;
3374;18;;;;;
3375;19;;;;;
3376;1;;;;;
3377;35;;;;;
3378;645;;;;;
3379;45;;;;;
3380;589;;;;;
3381;77;;;;;
3382;44;;;;;
3383;134;;;;;
3384;590;;;;;
3385;28;;;;;
3386;135;;;;;
3387;24;;;;;
3388;4;;;;;
3389;254;;;;;
3390;203;;;;;
3391;142;;;;;
3392;5;;;;;
3393;17;;;;;
3394;46;;;;;
3395;54;;;;;
3396;14;;;;;
3397;117;;;;;
3398;117;;;;;
3399;1009;;;;;
3400;27;;;;;
3401;117;;;;;
3402;2027;;;;;
3403;31;;;;;
3404;20;;;;;
3405;220;;;;;
3406;332;;;;;
3407;332;;;;;
3408;337;;;;;
3409;3;;;;;
3410;332;;;;;
3411;1298;;;;;
3412;465;;;;;
3413;5;;;;;
3414;2;;;;;
3415;380;;;;;
3416;1752;;;;;
3417;23;;;;;
3418;2;;;;;
3419;1558;;;;;
3420;36;;;;;
3421;50;;;;;
3422;421;;;;;
3423;416;;;;;
3424;7;;;;;
3425;21;;;;;
3426;27;;;;;
3427;23;;;;;
3428;164;;;;;
3429;240;;;;;
3430;1;;;;;
3431;108;;;;;
3432;96;;;;;
3433;279;;;;;
3434;15;;;;;
3435;238;;;;;
3436;0;;;;;
3437;95;;;;;
3438;2;;;;;
3439;0;;;;;
3440;72;;;;;
3441;36;;;;;
3442;11;;;;;
3443;6;;;;;
3444;32;;;;;
3445;1;;;;;
3446;2;;;;;
3447;9;;;;;
3448;67;;;;;
3449;18;;;;;
3450;0;;;;;
3451;176;;;;;
3452;48;;;;;
3453;200;;;;;
3454;79;;;;;
3455;196;;;;;
3456;14;;;;;
3457;16;;;;;
3458;75;;;;;
3459;42;;;;;
3460;4;;;;;
3461;24;;;;;
3462;11;;;;;
3463;291;;;;;
3464;29;;;;;
3465;142;;;;;
3466;50;;;;;
3467;2;;;;;
3468;59;;;;;
3469;13;;;;;
3470;38;;;;;
3471;8;;;;;
3472;76;;;;;
3473;78;;;;;
3474;1;;;;;
3475;12;;;;;
3476;14;;;;;
3477;20;;;;;
3478;6;;;;;
3479;14;;;;;
3480;0;;;;;
3481;0;;;;;
3482;8;;;;;
3483;0;;;;;
3484;0;;;;;
3485;10;;;;;
3486;10;;;;;
3487;44;;;;;
3488;12;;;;;
3489;38;;;;;
3490;3;;;;;
3491;12;;;;;
3492;3;;;;;
3493;2;;;;;
3494;3;;;;;
3495;3;;;;;
3496;4;;;;;
3497;0;;;;;
3498;12;;;;;
3499;0;;;;;
3500;40;;;;;
3501;6;;;;;
3502;3;;;;;
3503;6;;;;;
3504;11;;;;;
3505;5;;;;;
3506;6;;;;;
3507;27;;;;;
3508;6;;;;;
3509;46;;;;;
3510;3;;;;;
3511;6;;;;;
3512;13;;;;;
3513;38;;;;;
3514;12;;;;;
3515;107;;;;;
3516;148;;;;;
3517;5;;;;;
3518;148;;;;;
3519;1;;;;;
3520;131;;;;;
3521;3;;;;;
3522;118;;;;;
3523;152;;;;;
3524;199;;;;;
3525;38;;;;;
3526;199;;;;;
3527;14;;;;;
3528;307;;;;;
3529;10;;;;;
3530;2;;;;;
3531;205;;;;;
3532;343;;;;;
3533;278;;;;;
3534;5;;;;;
3535;13;;;;;
3536;3;;;;;
3537;40;;;;;
3538;10;;;;;
3539;40;;;;;
3540;50;;;;;
3541;53;;;;;
3542;25;;;;;
3543;3;;;;;
3544;18;;;;;
3545;3;;;;;
3546;14;;;;;
3547;18;;;;;
3548;24;;;;;
3549;20;;;;;
3550;3;;;;;
3551;3;;;;;
3552;2;;;;;
3553;25;;;;;
3554;117;;;;;
3555;3;;;;;
3556;20;;;;;
3557;64;;;;;
3558;5;;;;;
3559;56;;;;;
3560;31;;;;;
3561;26;;;;;
3562;21;;;;;
3563;18;;;;;
3564;27;;;;;
3565;66;;;;;
3566;48;;;;;
3567;12;;;;;
3568;77;;;;;
3569;28;;;;;
3570;3;;;;;
3571;2;;;;;
3572;3;;;;;
3573;16;;;;;
3574;3;;;;;
3575;12;;;;;
3576;3;;;;;
3577;31;;;;;
3578;5;;;;;
3579;1;;;;;
3580;19;;;;;
3581;1;;;;;
3582;16;;;;;
3583;1;;;;;
3584;19;;;;;
3585;51;;;;;
3586;3;;;;;
3587;43;;;;;
3588;63;;;;;
3589;25;;;;;
3590;111;;;;;
3591;70;;;;;
3592;13;;;;;
3593;54;;;;;
3594;3;;;;;
3595;8;;;;;
3596;7;;;;;
3597;7;;;;;
3598;4;;;;;
3599;26;;;;;
3600;4;;;;;
3601;22;;;;;
3602;25;;;;;
3603;22;;;;;
3604;224;;;;;
3605;48;;;;;
3606;14;;;;;
3607;2;;;;;
3608;6;;;;;
3609;15;;;;;
3610;1;;;;;
3611;16;;;;;
3612;58;;;;;
3613;44;;;;;
3614;64;;;;;
3615;60;;;;;
3616;1;;;;;
3617;11;;;;;
3618;10;;;;;
3619;51;;;;;
3620;10;;;;;
3621;33;;;;;
3622;37;;;;;
3623;7;;;;;
3624;71;;;;;
3625;2;;;;;
3626;1;;;;;
3627;74;;;;;
3628;22;;;;;
3629;75;;;;;
3630;9;;;;;
3631;33;;;;;
3632;15;;;;;
3633;9;;;;;
3634;20;;;;;
3635;23;;;;;
3636;47;;;;;
3637;1;;;;;
3638;14;;;;;
3639;48;;;;;
3640;1;;;;;
3641;8;;;;;
3642;1;;;;;
3643;6;;;;;
3644;1;;;;;
3645;4;;;;;
3646;52;;;;;
3647;2;;;;;
3648;70;;;;;
3649;4;;;;;
3650;40;;;;;
3651;84;;;;;
3652;1132;;;;;
3653;5;;;;;
3654;1524;;;;;
3655;52;;;;;
3656;38;;;;;
3657;4;;;;;
3658;12;;;;;
3659;180;;;;;
3660;44;;;;;
3661;23;;;;;
3662;9;;;;;
3663;17;;;;;
3664;39;;;;;
3665;8;;;;;
3666;4;;;;;
3667;830;;;;;
3668;56;;;;;
3669;249;;;;;
3670;257;;;;;
3671;12;;;;;
3672;9;;;;;
3673;3;;;;;
3674;253;;;;;
3675;317;;;;;
3676;101;;;;;
3677;385;;;;;
3678;20;;;;;
3679;24;;;;;
3680;86;;;;;
3681;54;;;;;
3682;3;;;;;
3683;50;;;;;
3684;72;;;;;
3685;11;;;;;
3686;72;;;;;
3687;25;;;;;
3688;27;;;;;
3689;14;;;;;
3690;93;;;;;
3691;4;;;;;
3692;2;;;;;
3693;16;;;;;
3694;6;;;;;
3695;103;;;;;
3696;402;;;;;
3697;609;;;;;
3698;64;;;;;
3699;649;;;;;
3700;649;;;;;
3701;435;;;;;
3702;439;;;;;
3703;1;;;;;
3704;59;;;;;
3705;19;;;;;
3706;14;;;;;
3707;45;;;;;
3708;24;;;;;
3709;59;;;;;
3710;44;;;;;
3711;7;;;;;
3712;18;;;;;
3713;206;;;;;
3714;298;;;;;
3715;29;;;;;
3716;90;;;;;
3717;39;;;;;
3718;122;;;;;
3719;15;;;;;
3720;31;;;;;
3721;163;;;;;
3722;219;;;;;
3723;16;;;;;
3724;7;;;;;
3725;19;;;;;
3726;366;;;;;
3727;451;;;;;
3728;454;;;;;
3729;56;;;;;
3730;462;;;;;
3731;41;;;;;
3732;150;;;;;
3733;26;;;;;
3734;555;;;;;
3735;1;;;;;
3736;224;;;;;
3737;65;;;;;
3738;70;;;;;
3739;1;;;;;
3740;3;;;;;
3741;36;;;;;
3742;154;;;;;
3743;33;;;;;
3744;321;;;;;
3745;81;;;;;
3746;100;;;;;
3747;58;;;;;
3748;3;;;;;
3749;11;;;;;
3750;13;;;;;
3751;114;;;;;
3752;2;;;;;
3753;2;;;;;
3754;7;;;;;
3755;20;;;;;
3756;17;;;;;
3757;1;;;;;
3758;15;;;;;
3759;91;;;;;
3760;14;;;;;
3761;14;;;;;
3762;74;;;;;
3763;114;;;;;
3764;37;;;;;
3765;17;;;;;
3766;66;;;;;
3767;125;;;;;
3768;166;;;;;
3769;166;;;;;
3770;177;;;;;
3771;468;;;;;
3772;533;;;;;
3773;2;;;;;
3774;533;;;;;
3775;2;;;;;
3776;653;;;;;
3777;661;;;;;
3778;661;;;;;
3779;587;;;;;
3780;689;;;;;
3781;689;;;;;
3782;698;;;;;
3783;649;;;;;
3784;649;;;;;
3785;649;;;;;
3786;1;;;;;
3787;214;;;;;
3788;121;;;;;
3789;12;;;;;
3790;80;;;;;
3791;64;;;;;
3792;9;;;;;
3793;1;;;;;
3794;97;;;;;
3795;12;;;;;
3796;136;;;;;
3797;95;;;;;
3798;61;;;;;
3799;25;;;;;
3800;61;;;;;
3801;61;;;;;
3802;22;;;;;
3803;19;;;;;
3804;11;;;;;
3805;124;;;;;
3806;16;;;;;
3807;4;;;;;
3808;12;;;;;
3809;2;;;;;
3810;21;;;;;
3811;3;;;;;
3812;240;;;;;
3813;10;;;;;
3814;1;;;;;
3815;12;;;;;
3816;24;;;;;
3817;3;;;;;
3818;14;;;;;
3819;21;;;;;
3820;32;;;;;
3821;6;;;;;
3822;12;;;;;
3823;47;;;;;
3824;45;;;;;
3825;157;;;;;
3826;156;;;;;
3827;3;;;;;
3828;3;;;;;
3829;3;;;;;
3830;2;;;;;
3831;3;;;;;
3832;124;;;;;
3833;139;;;;;
3834;99;;;;;
3835;159;;;;;
3836;7;;;;;
3837;7;;;;;
3838;6;;;;;
3839;6;;;;;
3840;26;;;;;
3841;1;;;;;
3842;248;;;;;
3843;284;;;;;
3844;294;;;;;
3845;288;;;;;
3846;551;;;;;
3847;551;;;;;
3848;1;;;;;
3849;70;;;;;
3850;31;;;;;
3851;72;;;;;
3852;1;;;;;
3853;250;;;;;
3854;250;;;;;
3855;251;;;;;
3856;74;;;;;
3857;1;;;;;
3858;9;;;;;
3859;8;;;;;
3860;10;;;;;
3861;2;;;;;
3862;5;;;;;
3863;1;;;;;
3864;80;;;;;
3865;5;;;;;
3866;6;;;;;
3867;115;;;;;
3868;2;;;;;
3869;11;;;;;
3870;46;;;;;
3871;29;;;;;
3872;77;;;;;
3873;79;;;;;
3874;22;;;;;
3875;20;;;;;
3876;14;;;;;
3877;9;;;;;
3878;13;;;;;
3879;13;;;;;
3880;1;;;;;
3881;148;;;;;
3882;157;;;;;
3883;152;;;;;
3884;162;;;;;
3885;180;;;;;
3886;151;;;;;
3887;3;;;;;
3888;15;;;;;
3889;9;;;;;
3890;7;;;;;
3891;8;;;;;
3892;42;;;;;
3893;4;;;;;
3894;6;;;;;
3895;65;;;;;
3896;86;;;;;
3897;106;;;;;
3898;65;;;;;
3899;116;;;;;
3900;2;;;;;
3901;60;;;;;
3902;4;;;;;
3903;3;;;;;
3904;4;;;;;
3905;3;;;;;
3906;8;;;;;
3907;4;;;;;
3908;8;;;;;
3909;23;;;;;
3910;7;;;;;
3911;14;;;;;
3912;13;;;;;
3913;4;;;;;
3914;15;;;;;
3915;77;;;;;
3916;9;;;;;
3917;41;;;;;
3918;75;;;;;
3919;30;;;;;
3920;60;;;;;
3921;24;;;;;
3922;51;;;;;
3923;27;;;;;
3924;27;;;;;
3925;38;;;;;
3926;3;;;;;
3927;1;;;;;
3928;6;;;;;
3929;20;;;;;
3930;260;;;;;
3931;282;;;;;
3932;10;;;;;
3933;287;;;;;
3934;345;;;;;
3935;27;;;;;
3936;322;;;;;
3937;364;;;;;
3938;384;;;;;
3939;409;;;;;
3940;12;;;;;
3941;6;;;;;
3942;6;;;;;
3943;5;;;;;
3944;2;;;;;
3945;5;;;;;
3946;47;;;;;
3947;78;;;;;
3948;93;;;;;
3949;553;;;;;
3950;12;;;;;
3951;3;;;;;
3952;1;;;;;
3953;10;;;;;
3954;10;;;;;
3955;10;;;;;
3956;10;;;;;
3957;371;;;;;
3958;36;;;;;
3959;26;;;;;
3960;8;;;;;
3961;6;;;;;
3962;12;;;;;
3963;11;;;;;
3964;2;;;;;
3965;26;;;;;
3966;29;;;;;
3967;32;;;;;
3968;34;;;;;
3969;1;;;;;
3970;30;;;;;
3971;1;;;;;
3972;55;;;;;
3973;6;;;;;
3974;41;;;;;
3975;55;;;;;
3976;34;;;;;
3977;55;;;;;
3978;5;;;;;
3979;3;;;;;
3980;37;;;;;
3981;4;;;;;
3982;357;;;;;
3983;57;;;;;
3984;20;;;;;
3985;233;;;;;
3986;2;;;;;
3987;1;;;;;
3988;264;;;;;
3989;152;;;;;
3990;12;;;;;
3991;79;;;;;
3992;110;;;;;
3993;17;;;;;
3994;7;;;;;
3995;18;;;;;
3996;18;;;;;
3997;23;;;;;
3998;6;;;;;
3999;72;;;;;
4000;4;;;;;
4001;99;;;;;
4002;7;;;;;
4003;72;;;;;
4004;1;;;;;
4005;10;;;;;
4006;56;;;;;
4007;35;;;;;
4008;20;;;;;
4009;9;;;;;
4010;23;;;;;
4011;13;;;;;
4012;443;;;;;
4013;427;;;;;
4014;468;;;;;
4015;477;;;;;
4016;334;;;;;
4017;17;;;;;
4018;5;;;;;
4019;13;;;;;
4020;1;;;;;
4021;5;;;;;
4022;5;;;;;
4023;5;;;;;
4024;1;;;;;
4025;8;;;;;
4026;32;;;;;
4027;78;;;;;
4028;40;;;;;
4029;5;;;;;
4030;2;;;;;
4031;11;;;;;
4032;25;;;;;
4033;3;;;;;
4034;2;;;;;
4035;2;;;;;
4036;11;;;;;
4037;15;;;;;
4038;391;;;;;
4039;17;;;;;
4040;253;;;;;
4041;212;;;;;
4042;23;;;;;
4043;198;;;;;
4044;222;;;;;
4045;3;;;;;
4046;222;;;;;
4047;222;;;;;
4048;3;;;;;
4049;220;;;;;
4050;176;;;;;
4051;1;;;;;
4052;725;;;;;
4053;1;;;;;
4054;367;;;;;
4055;2;;;;;
4056;7;;;;;
4057;3;;;;;
4058;199;;;;;
4059;5;;;;;
4060;199;;;;;
4061;199;;;;;
4062;199;;;;;
4063;19;;;;;
4064;291;;;;;
4065;587;;;;;
4066;8;;;;;
4067;8;;;;;
4068;2;;;;;
4069;701;;;;;
4070;312;;;;;
4071;8;;;;;
4072;3;;;;;
4073;2;;;;;
4074;3;;;;;
4075;2;;;;;
4076;84;;;;;
4077;10;;;;;
4078;173;;;;;
4079;188;;;;;
4080;234;;;;;
4081;204;;;;;
4082;606;;;;;
4083;390;;;;;
4084;200;;;;;
4085;41;;;;;
4086;32;;;;;
4087;26;;;;;
4088;1;;;;;
4089;8;;;;;
4090;199;;;;;
4091;802;;;;;
4092;12;;;;;
4093;120;;;;;
4094;1;;;;;
4095;206;;;;;
4096;3;;;;;
4097;212;;;;;
4098;2;;;;;
4099;949;;;;;
4100;954;;;;;
4101;973;;;;;
4102;1115;;;;;
4103;123;;;;;
4104;368;;;;;
4105;111;;;;;
4106;106;;;;;
4107;104;;;;;
4108;2;;;;;
4109;8;;;;;
4110;1;;;;;
4111;368;;;;;
4112;17;;;;;
4113;4;;;;;
4114;4;;;;;
4115;9;;;;;
4116;45;;;;;
4117;11;;;;;
4118;61;;;;;
4119;13;;;;;
4120;9;;;;;
4121;11;;;;;
4122;8;;;;;
4123;26;;;;;
4124;2;;;;;
4125;3;;;;;
4126;2;;;;;
4127;286;;;;;
4128;95;;;;;
4129;287;;;;;
4130;41;;;;;
4131;0;;;;;
4132;0;;;;;
4133;0;;;;;
4134;30;;;;;
4135;16;;;;;
4136;546;;;;;
4137;506;;;;;
4138;24;;;;;
4139;35;;;;;
4140;39;;;;;
4141;1;;;;;
4142;78;;;;;
4143;110;;;;;
4144;48;;;;;
4145;122;;;;;
4146;16;;;;;
4147;49;;;;;
4148;137;;;;;
4149;142;;;;;
4150;116;;;;;
4151;327;;;;;
4152;419;;;;;
4153;74;;;;;
4154;76;;;;;
4155;78;;;;;
4156;16;;;;;
4157;19;;;;;
4158;73;;;;;
4159;2;;;;;
4160;17;;;;;
4161;15;;;;;
4162;448;;;;;
4163;3;;;;;
4164;61;;;;;
4165;25;;;;;
4166;2;;;;;
4167;4;;;;;
4168;18;;;;;
4169;51;;;;;
4170;10;;;;;
4171;11;;;;;
4172;1;;;;;
4173;21;;;;;
4174;0;;;;;
4175;45;;;;;
4176;82;;;;;
4177;1;;;;;
4178;0;;;;;
4179;0;;;;;
4180;20;;;;;
4181;2;;;;;
4182;12;;;;;
4183;0;;;;;
4184;0;;;;;
4185;3;;;;;
4186;4;;;;;
4187;0;;;;;
4188;2;;;;;
4189;18;;;;;
4190;18;;;;;
4191;397;;;;;
4192;30;;;;;
4193;39;;;;;
4194;3;;;;;
4195;7;;;;;
4196;25;;;;;
4197;140;;;;;
4198;169;;;;;
4199;29;;;;;
4200;35;;;;;
4201;138;;;;;
4202;4;;;;;
4203;67;;;;;
4204;16;;;;;
4205;47;;;;;
4206;19;;;;;
4207;17;;;;;
4208;71;;;;;
4209;83;;;;;
4210;98;;;;;
4211;43;;;;;
4212;19;;;;;
4213;34;;;;;
4214;48;;;;;
4215;24;;;;;
4216;111;;;;;
4217;3;;;;;
4218;3;;;;;
4219;9;;;;;
4220;3;;;;;
4221;3;;;;;
4222;198;;;;;
4223;199;;;;;
4224;1;;;;;
4225;1;;;;;
4226;1;;;;;
4227;149;;;;;
4228;127;;;;;
4229;58;;;;;
4230;46;;;;;
4231;60;;;;;
4232;45;;;;;
4233;27;;;;;
4234;16;;;;;
4235;16;;;;;
4236;69;;;;;
4237;99;;;;;
4238;52;;;;;
4239;15;;;;;
4240;10;;;;;
4241;14;;;;;
4242;2;;;;;
4243;4;;;;;
4244;18;;;;;
4245;24;;;;;
4246;8;;;;;
4247;5;;;;;
4248;24;;;;;
4249;15;;;;;
4250;6;;;;;
4251;11;;;;;
4252;2;;;;;
4253;10;;;;;
4254;10;;;;;
